3038	5684	2
2522	2637	18
1079	5581	17
159	8899	0
17916	3520	9
105	3065	2
639	9105	2
169	9404	17
101	7830	7
26076	8889	12
25594	6203	10
159	5803	15
3899	5970	7
30191	5759	1
540	7119	0
2183	2791	1
16499	3293	10
399	9885	1
1072	735	0
354	7969	7
17930	4355	7
13031	4003	12
192	5795	16
27635	9275	11
485	4995	8
638	7098	0
2518	6657	9
114	4221	11
7176	1124	15
389	2752	11
12	9010	17
33201	9199	5
111	6455	4
2438	554	7
133	6551	5
567	8671	19
8636	6317	0
14437	7589	4
151	1387	17
5991	577	5
7	3328	5
1412	5359	22
11552	899	3
1909	7691	10
1278	2461	10
1528	4854	7
209	9039	5
5845	1450	9
158	7851	17
12	9496	27
291	4374	11
1147	2365	1
1569	3576	5
173	5274	13
21368	1215	16
345	3035	10
232	4491	3
312	4500	9
2278	7364	7
3564	8688	9
121	3074	9
173	8757	2
141	1420	1
401	2665	1
17560	9684	2
621	6485	16
165	580	4
1531	4052	1
117	1946	0
110	2950	5
1657	112	8
424	756	8
4046	3328	1
101	9077	3
284	8365	3
199	9586	6
19350	1710	7
398	5273	2
101	2522	9
33137	7418	3
126	3979	16
4160	5347	3
3151	9321	14
20459	3359	4
16896	4050	4
101	351	6
16	7944	1
2237	6177	4
130	2225	28
58	3394	2
10762	590	3
269	5168	9
103	572	19
647	8388	5
2895	453	0
209	1024	24
222	8413	8
12	7889	21
7101	7742	2
405	9762	22
1170	332	3
123	557	1
162	3492	12
759	4005	24
8737	4989	2
13627	2459	1
133	6973	11
188	7699	21
204	1213	0
448	2850	7
7951	2382	8
1849	7465	11
107	1986	7
140	4716	5
103	6743	10
27658	4170	10
17293	5132	5
179	8833	18
132	543	4
2154	3340	15
3828	6753	2
12	6842	9
251	2327	15
20597	8903	9
1596	6467	2
3539	5710	2
109	4386	0
781	829	7
261	740	19
1017	7828	3
330	1327	14
22297	2991	7
116	4797	4
199	3485	14
101	8501	1
432	3970	15
125	740	25
101	2970	11
24241	5996	1
2967	1914	3
351	1395	0
113	6421	4
560	2657	1
248	7247	6
916	2341	8
105	6777	11
640	631	10
1094	7795	5
12	7409	12
4833	1790	8
129	6682	1
29737	7030	6
1560	2252	27
101	2940	6
157	5477	17
6015	7259	0
800	3960	4
899	1067	7
193	8577	4
101	2264	12
102	2775	0
5202	2700	3
189	9951	14
9235	4858	3
101	318	9
6212	1436	6
19988	8669	9
6721	3478	7
9065	3250	14
101	3066	16
304	8418	4
141	4321	2
108	8109	3
12	8575	6
103	3927	7
127	3793	17
135	1614	11
14	549	8
8054	4594	0
19989	4190	20
108	8420	9
2303	337	0
108	7177	9
700	7047	3
3194	2191	2
20778	2212	7
6007	7815	1
2211	7112	5
28153	8736	7
110	6337	12
3899	8788	23
9272	7488	0
724	1075	10
8	9985	3
223	415	22
258	3648	7
12	8146	4
124	1733	2
25511	4329	13
33155	4317	1
744	7393	10
161	5864	0
2693	5007	0
8	611	18
3676	5978	7
22874	2082	13
1741	7753	5
10503	9914	0
103	9947	5
30408	1081	8
699	6437	17
199	8794	9
183	9148	13
17980	9022	19
2357	8635	21
104	9713	5
137	6479	6
103	4257	43
1576	9184	4
117	2103	0
105	474	2
1684	5834	14
5851	4665	11
26588	2806	6
2114	1298	8
212	1761	5
1272	9463	12
8968	9750	1
12852	1710	5
12132	8407	8
21772	7005	3
186	4637	16
10490	9862	1
2377	5499	4
218	2873	7
32676	732	8
135	4037	0
144	1047	7
8951	6885	0
12	4399	34
109	326	1
5574	4884	15
15102	8490	19
1360	4757	16
14906	8367	3
248	2656	2
31857	8808	3
23071	3107	6
4656	2752	19
24345	4216	5
605	788	3
400	5561	7
9	6790	1
104	462	39
2020	4390	14
29493	2155	5
17212	3674	1
15614	4224	27
300	3816	5
106	447	16
1255	7390	2
4237	504	5
1189	7859	5
13791	9262	33
105	5756	0
609	2543	0
1637	5384	14
304	3012	8
130	1107	14
178	5404	9
1324	5715	9
21490	7550	3
4324	4691	0
102	2671	0
196	4221	6
641	6832	1
26113	4767	2
177	9950	2
101	1835	1
119	5716	11
106	1415	20
5696	6136	0
30228	6384	6
1155	6972	21
1095	9810	12
1682	5173	3
31807	6414	8
9	989	10
1137	3836	2
9	3890	13
365	6730	9
846	4092	6
276	9584	14
2518	4656	7
197	6985	5
167	6764	10
686	9523	20
6049	2960	8
10079	4641	7
9	6868	13
3710	5199	6
371	8315	1
4181	5277	8
122	9076	6
12	9095	4
13364	2645	1
725	5518	7
165	4639	7
123	2386	9
128	3596	3
1897	2116	13
314	2161	11
32428	4210	12
28291	8928	7
1279	3985	5
125	9624	7
101	3213	6
976	8687	8
658	9330	2
29301	3018	1
128	7907	1
300	4669	14
153	7674	19
1249	7701	18
103	2791	17
20436	1180	2
316	1110	0
1202	1506	2
3224	8205	0
26915	7895	5
101	1743	9
683	1366	0
140	6704	5
152	9559	7
654	7819	6
228	4330	23
6909	348	9
5070	3122	8
804	4431	0
193	5009	13
9	3323	9
1627	486	9
120	1302	11
136	6777	16
946	258	14
1791	5363	1
483	1617	4
6024	2807	10
337	5030	2
2340	1679	0
929	6920	14
17982	9687	10
104	1314	22
791	4596	31
8020	3950	2
186	4643	6
10438	7196	2
4807	6855	1
27595	2819	8
11952	8688	7
26986	6384	13
12348	6377	1
1386	2856	2
438	4386	6
673	6272	11
1705	1554	14
12	4299	5
2296	380	11
274	3962	6
109	510	1
2188	7518	7
952	120	9
31948	2902	13
128	3394	5
222	6053	12
549	8515	1
1375	4317	11
2013	3653	6
137	6292	12
9664	8844	4
713	4627	5
539	3732	9
128	9289	5
131	1281	1
13459	3348	13
1481	9620	0
5985	803	10
242	8574	3
2763	3592	3
9807	3508	9
194	6938	5
1095	986	17
22150	1702	3
162	2874	7
109	7901	12
302	7187	18
951	9959	2
768	8544	8
104	2664	15
14229	7485	5
22395	5928	12
6740	9028	0
6621	9911	0
1436	7034	7
207	2516	3
145	3782	0
126	2737	17
9863	3854	33
351	8802	16
7	9874	8
1421	5835	3
101	3908	2
128	4866	2
234	1048	6
3612	8794	10
462	4827	8
101	9707	8
2550	5458	12
30594	8911	21
3243	3269	1
296	3051	12
932	4939	10
10354	8771	9
5451	9342	10
1607	471	0
9061	6202	9
110	8309	7
5872	4706	6
4008	7849	2
857	2725	11
110	6073	2
1606	1349	4
23226	2626	12
2387	4508	12
9421	5335	7
120	575	16
974	604	4
16973	650	12
854	7492	6
954	1496	8
7838	1866	5
9679	7378	13
759	6044	13
112	6280	8
23745	1818	17
871	7986	11
598	4202	7
28646	4790	4
772	8733	21
790	6605	34
6918	4355	6
188	135	8
6141	2536	3
10154	2070	4
121	8176	21
238	2090	2
151	8658	10
4636	3227	8
6523	8477	7
103	4067	6
8	8606	28
21716	5626	8
8	3327	20
9664	3851	1
12	6312	7
108	7513	0
5787	734	18
18102	2562	12
13834	7380	4
329	1438	6
952	158	4
114	6656	6
8793	4290	6
106	706	21
158	3865	15
463	922	5
12	2119	5
122	5591	8
1415	8097	10
8431	7650	1
103	8709	12
341	6439	15
9678	9685	11
483	7194	4
7	3966	17
101	1731	8
132	3457	7
178	5968	10
157	5584	4
27909	7946	2
9	7326	28
3624	7822	2
967	2298	0
910	5644	7
15282	5574	10
2177	6403	0
107	471	15
17	47	0
2005	964	11
3562	2491	15
108	2935	16
2832	6886	3
1204	8004	1
293	1130	11
309	8451	29
201	8039	13
119	4603	6
28795	2653	6
106	7854	10
242	4912	7
4997	4478	13
21240	2240	5
105	7534	6
1900	7629	5
176	6002	10
12071	7520	12
1803	5197	11
1473	9451	13
6656	123	2
122	1490	6
318	7223	3
124	8411	2
11672	8068	16
18855	3934	14
13136	3401	6
107	8414	2
1075	4487	13
129	8196	4
21003	6180	1
996	8277	0
227	5828	0
120	9810	17
879	1606	4
12	1312	16
115	1344	2
895	5101	6
15888	9740	5
172	5668	9
2484	3151	6
9937	4438	8
24848	6731	4
3709	7972	4
16590	4896	4
939	2548	7
192	2836	5
1137	471	20
24032	3470	14
1615	896	2
6490	8817	2
259	530	9
18192	3519	11
8091	2274	4
1286	3293	5
6359	8936	0
147	5487	19
3598	6223	12
106	3023	8
118	546	10
1474	6977	3
29739	7109	8
235	7427	1
131	9837	9
450	4235	4
2247	8431	0
29126	4579	3
1144	2887	0
179	1331	19
105	2086	2
7354	2279	7
112	5888	15
1054	4501	5
106	199	11
124	2430	6
101	2827	13
6608	9706	6
2012	4391	10
1057	5185	13
1263	1021	31
571	8977	1
26856	498	4
221	6475	8
103	6854	12
310	8385	0
122	8799	5
2364	1083	4
1379	8280	6
740	9680	14
549	6724	16
2	4669	16
17	6700	9
3165	2383	2
6731	139	5
8473	568	3
854	6954	4
1551	6331	2
31008	9836	0
985	132	5
721	7526	14
427	9817	0
33080	9026	3
121	2772	11
2358	7298	4
7312	4120	2
31086	9081	17
120	4330	33
8653	3708	3
2764	5138	13
507	6830	0
766	5121	4
1683	1400	7
15496	3715	3
305	5501	14
1364	807	6
9275	575	14
30899	99	9
5674	1287	39
677	3430	3
2781	1731	11
4205	6317	2
3019	4422	0
136	5362	6
14756	3398	0
4102	3996	18
281	1584	1
552	7463	12
116	480	8
2873	3399	16
1509	7414	9
6885	5731	3
122	3027	7
184	8002	0
101	2799	5
101	6028	10
272	6856	1
2035	372	4
5680	2137	4
15278	7789	16
17020	2398	6
156	5112	0
23605	5436	6
149	7975	14
4802	692	10
381	6821	14
5341	7400	4
756	7699	19
2246	2341	4
130	1061	17
8	4084	14
426	6137	9
121	3895	5
2252	2668	13
2851	6458	28
1040	7132	17
2939	6301	15
115	5256	2
101	2465	3
13200	4886	10
107	6173	2
132	1551	18
7	8880	9
14	7294	30
3603	900	10
20403	8899	7
7759	3310	7
135	8567	9
135	3032	3
4251	2062	10
203	7695	1
2633	1551	14
31335	9895	8
12	3779	11
904	8909	3
2051	9086	13
1502	6862	10
104	256	23
5576	8330	7
481	6517	14
25919	7374	6
668	4794	4
21466	6280	0
31933	80	0
29652	9384	7
101	5189	14
14272	2072	5
341	128	12
110	9969	9
2379	4393	9
28278	6675	7
20523	6034	0
370	6708	18
979	5065	3
26972	3326	5
103	582	13
7830	4318	0
142	4831	3
101	3119	3
16	1012	12
146	2567	5
465	5383	11
15622	3626	0
20621	3176	19
4616	9458	11
104	3433	6
620	1071	8
124	7100	8
2451	1903	9
118	4973	8
18864	3715	5
706	8874	9
193	8476	3
7464	8591	4
162	7473	16
107	852	7
221	1441	1
183	1123	2
19214	3240	16
5447	4898	5
104	1263	24
2	7768	0
3140	6605	8
1106	4010	15
27695	7218	6
12	9155	12
103	8330	5
8278	6463	3
7061	4625	6
110	5779	21
5504	4422	2
101	9830	4
30009	1411	5
1099	7412	1
23286	7156	0
1818	9019	13
105	9190	3
9695	2406	4
131	322	15
24198	8410	12
102	3023	0
116	7110	6
2054	9799	15
107	1274	30
132	1356	1
111	8647	7
3748	9093	5
21410	9639	3
142	9048	3
12	3173	4
345	8580	9
1662	3405	5
21702	5181	9
1332	426	2
638	2049	1
103	8205	7
149	1614	18
1278	7180	1
125	3509	17
114	5508	0
30698	8597	10
1036	8230	4
190	5701	7
955	8208	0
7607	9914	19
900	5750	8
18220	4527	0
58	8669	7
185	3694	3
2344	2093	24
101	1448	9
3689	7697	5
1771	3715	4
403	1278	1
7412	5325	1
28155	4502	21
26525	8479	6
1947	8658	4
19193	5225	4
18963	5615	12
564	4586	2
16775	4979	14
106	2127	17
347	2467	13
162	9155	36
1226	8022	3
214	7787	14
25638	3645	5
445	471	19
110	9524	12
118	9965	14
1102	342	10
2973	3640	0
1100	8159	21
109	94	1
2785	7786	4
299	6065	0
28549	1386	3
117	4833	7
336	6359	29
7	7318	8
233	4466	2
105	517	2
16739	2828	6
12	835	7
6898	9703	4
106	6708	36
140	1561	6
15205	8540	7
654	6634	20
1189	2061	7
572	7834	2
17727	4432	0
2977	6239	5
10090	9124	0
1144	8585	5
10322	1378	3
1655	897	9
6286	6814	7
6169	3907	4
31291	9882	0
1709	8243	4
131	8047	6
21442	6277	0
3353	2024	4
329	8735	4
1343	6338	0
4136	3817	16
1150	5352	1
709	3106	3
113	3074	25
992	3865	12
27255	8241	0
19822	2108	9
17169	8319	6
543	8057	6
219	6912	17
546	4869	17
469	9864	8
3268	451	16
1865	6684	7
20002	933	1
627	3330	36
2060	355	7
23884	7774	33
114	1985	12
102	4943	1
5211	8396	28
358	9402	13
117	4869	15
33174	4580	6
103	2190	21
2036	8247	14
436	5601	5
2881	8858	2
1791	8728	6
2887	202	0
972	3901	2
2419	6949	8
461	2933	3
9603	9891	13
441	8422	9
6371	8987	11
3558	7458	1
1243	699	17
1455	7376	0
109	168	1
559	5441	12
26015	7634	2
652	8788	3
251	4120	1
8222	595	10
4766	1607	9
109	4736	3
6313	8673	8
1163	6042	4
9	4949	33
2751	8622	8
1122	9479	7
2	7227	35
681	299	2
2995	3624	4
26194	9677	3
357	8389	1
22667	8843	12
153	5315	16
7981	2617	1
19185	6150	12
27379	1717	2
3139	6472	7
15659	3368	4
9931	7945	11
675	9815	13
1933	8395	32
1954	8502	13
1733	8339	7
106	6135	18
189	7452	8
3806	2141	3
358	3051	17
105	912	8
159	2852	5
9310	9851	12
9	4970	12
176	5387	3
9761	2680	4
176	7722	6
18862	2431	10
2	8587	16
14342	7395	1
318	9352	20
17853	4220	7
3685	9455	12
1061	9493	2
1216	7509	5
9690	4276	16
480	4220	12
28386	6045	4
4209	9332	20
3066	4109	4
576	8109	5
6548	9898	15
119	6756	10
917	6891	22
6576	9439	4
206	4739	4
33020	4585	5
14684	3321	0
321	659	5
8005	737	10
105	5461	0
163	8266	8
202	734	13
23602	11	15
1070	6541	22
7	231	15
101	5596	5
2766	5728	2
657	9066	14
3868	3373	2
8401	5988	0
27631	3185	19
140	4964	8
1610	8521	9
151	4008	21
10666	2166	12
24956	8383	11
2488	1787	1
824	3211	2
257	9783	3
14815	6095	11
10018	982	1
9584	3585	4
102	2558	0
935	9460	3
121	270	27
1209	6721	2
342	7731	2
102	2873	0
278	2925	5
944	3102	11
10669	9496	23
4525	2831	1
1638	8009	1
32388	2797	24
638	406	6
177	3715	2
1249	6285	16
5812	1497	1
12	8031	14
108	5697	14
869	3784	6
3356	8908	17
14	9896	13
1492	4629	7
197	2224	5
139	3812	3
4337	9712	7
1773	5136	5
1316	9844	2
108	7969	29
143	4594	7
1406	7962	3
1149	5160	36
181	4930	0
2196	2299	2
236	9431	0
10494	6697	8
25506	3869	2
836	5343	1
116	282	9
22840	378	13
173	2075	3
19649	8117	2
14231	2290	1
12	3092	6
944	5237	18
5548	1985	6
7	4094	33
6468	4640	18
28390	687	6
19574	4830	0
3945	5357	3
31352	9904	0
467	88	5
106	8981	10
206	770	25
288	844	9
119	7234	1
155	7151	9
29442	9178	0
23469	8923	3
782	4531	7
20614	9913	8
4557	8109	1
110	9508	1
8	7375	16
150	6267	10
135	3459	11
164	4704	10
110	192	6
142	3338	14
347	1784	13
20671	1648	9
506	6239	16
2	9025	5
32078	2147	6
581	629	0
12	2655	3
11605	6270	19
1318	6256	3
9558	7552	5
1071	4368	10
101	9969	11
579	6197	14
108	1835	11
1806	1083	9
1148	1936	16
2	7887	15
101	4761	4
4106	1156	20
28754	2774	12
30425	7687	18
1377	2566	3
292	6623	10
30107	7099	3
6456	6112	1
2536	9998	1
299	3781	4
124	7655	0
129	9109	4
140	9517	10
1818	98	15
19860	7162	7
4499	5178	4
2139	9261	8
251	5981	0
2198	1526	3
532	8143	14
815	8526	22
598	7060	4
32606	5578	3
197	5554	5
1179	8495	11
626	7712	10
245	9601	10
319	5162	24
153	6466	8
26593	2598	2
527	1244	3
126	4544	11
9130	3241	2
327	2387	2
2471	3576	14
8570	7666	6
111	8976	10
6914	7446	8
1176	387	7
2224	1449	11
185	5914	7
265	5036	4
151	8992	0
19075	9134	4
101	3991	5
549	6708	6
140	2501	4
8	3596	10
106	9685	12
227	2495	9
986	1274	29
10527	1855	6
631	4047	11
18713	650	6
101	6326	5
164	3950	11
1505	7146	16
176	9803	3
177	608	4
20933	6428	2
12801	7870	2
12393	9475	14
378	5207	14
101	1649	0
480	7284	18
207	8331	6
443	5892	13
562	1663	25
101	8817	15
2498	7305	0
135	1835	8
26048	7357	10
2470	6742	16
472	2166	15
2108	7330	17
278	5186	9
2542	758	8
103	3634	4
277	649	6
268	182	3
102	596	6
243	1645	7
1966	7443	8
1181	9347	11
1449	7266	2
1794	1991	4
2871	8828	13
31379	6556	4
6920	3684	1
131	8369	3
23038	3830	1
110	9834	7
142	3552	2
10296	8834	9
3059	1343	12
193	3617	5
261	7237	4
26270	7155	7
8	4072	2
595	9273	5
3867	8091	5
2301	4464	7
6364	5837	13
464	9634	2
135	6310	1
126	7508	41
1007	4204	11
1057	3344	14
5982	3546	4
27164	4699	8
3640	7098	20
5378	3720	7
11817	3611	14
807	7317	6
10488	1922	3
31222	3445	1
621	4917	5
4995	9868	4
6853	972	0
9	4806	13
9	842	5
4182	740	7
28780	8738	4
442	9540	6
514	3075	5
703	2661	13
355	2540	9
132	17	6
1313	3001	8
2501	7024	5
26299	8458	1
406	5195	1
791	7527	15
211	106	10
5732	3560	10
253	9145	11
2422	2695	1
4887	209	14
7	175	6
297	9527	11
29606	4312	7
254	4914	9
732	852	4
8227	9802	3
463	7149	16
4228	9382	6
4172	2407	6
532	1541	3
21748	8527	12
148	825	9
21347	6031	18
12	2268	11
149	8412	12
192	9496	42
419	5651	5
13742	3489	9
101	8571	1
2796	8976	9
113	8824	6
9702	160	4
20510	1941	2
1668	1068	8
174	671	15
742	3630	11
102	7155	5
1168	6439	0
101	1183	6
109	5221	2
6314	3293	15
101	4920	16
2039	187	4
3087	7740	5
129	8757	4
1741	2375	10
3792	3462	5
13	5070	14
134	7034	3
7457	8066	7
4185	8234	9
9754	8393	7
25286	4166	4
164	5439	33
12	9268	5
1144	1656	17
31021	4139	15
2318	4912	4
3601	5173	2
27544	8348	0
2671	3194	16
114	6769	4
6728	4391	1
134	2386	1
227	7998	9
890	5531	29
142	2376	20
12755	9373	1
16617	8642	1
2574	8729	0
207	5287	1
105	8445	20
127	9076	14
9383	1244	15
10118	3530	14
830	8363	8
542	8064	29
224	2264	22
207	4526	3
6887	8191	2
8	7556	8
580	5847	11
1323	788	35
1055	2039	3
141	8168	14
601	7229	14
26721	1369	2
143	3514	11
246	1065	16
4575	401	14
171	5275	3
26118	2175	5
3838	1458	12
24024	9928	18
15934	8987	7
483	8902	4
139	352	5
107	4067	4
201	1650	6
1814	2306	1
101	6545	7
1562	7685	8
32597	8746	0
12	2678	5
5830	4469	4
108	3682	30
112	7991	8
2527	2557	16
106	2325	16
101	3191	7
12251	3725	8
7379	477	10
633	8024	3
5258	2364	11
12	9680	13
15312	2918	5
117	2004	0
12944	2127	2
27934	8843	5
2901	706	20
29468	8155	10
24129	6157	2
11081	9599	9
1804	5462	11
194	7908	19
1661	1041	20
177	1292	3
17799	4449	0
25433	5467	9
3179	9166	10
5555	3856	4
18858	5896	9
3603	4946	3
524	7159	26
343	405	3
31463	3133	8
2372	1272	5
2760	1843	14
112	8799	15
444	4584	4
4441	3426	7
4220	1680	4
16933	3915	8
165	2509	12
105	560	8
103	2033	6
3571	8657	1
3181	7729	0
1327	8179	8
32179	5239	5
101	2911	8
256	6225	23
20029	1479	10
171	6518	1
109	264	1
27297	9551	6
756	554	29
1870	8652	4
849	2039	1
2190	3730	15
3916	7234	12
14543	2625	14
103	8091	11
31422	9980	2
25527	6094	1
101	8788	8
160	9069	21
14999	3461	0
7	2946	2
4875	2447	6
151	524	10
3366	4506	4
22646	2825	8
1806	5277	22
9351	2575	3
195	5352	6
564	9854	3
797	3682	8
193	620	7
107	7369	3
107	426	12
1517	8408	8
186	6871	11
1150	7062	6
1387	566	0
6449	7804	8
196	3169	15
815	15	18
5767	5889	4
8848	1587	7
192	2252	24
111	4061	3
172	6390	15
16129	6880	7
851	6875	0
105	2454	15
105	5365	0
3985	8758	14
244	6755	13
108	1314	20
4323	6512	8
17603	6478	9
205	1126	2
13374	106	4
1413	844	7
181	2789	3
32700	3912	6
167	8661	18
2010	4760	11
24305	8529	15
9	5564	33
146	3668	6
335	5030	0
2064	6156	10
365	5936	4
12	9272	4
21746	7564	13
144	5660	11
102	2713	0
1592	8521	8
4295	6038	13
2572	404	2
15824	6701	9
142	8718	3
392	1729	7
172	3225	9
222	3639	5
29784	879	18
5908	3830	8
603	8212	3
118	5395	7
193	4270	9
1828	753	8
304	2114	24
4694	7527	8
6988	857	11
284	2605	6
1126	4899	3
104	8732	9
14192	2779	4
12	8093	16
28375	8653	0
3435	5444	2
390	7332	6
4997	8129	5
28296	8480	9
169	8210	14
919	4751	19
208	4550	4
333	3842	19
1804	7932	13
28860	2746	2
1937	1699	8
2023	6715	16
12	3509	18
408	9440	5
3311	6136	16
1538	3523	4
108	9408	1
3126	337	4
2343	945	6
271	9905	20
14755	4272	14
23840	2848	1
8756	5840	6
3828	8206	5
201	5655	19
150	1118	8
7002	4873	3
3370	442	5
2370	7116	1
122	3811	14
206	7874	7
507	2036	4
123	2560	3
114	5653	0
149	3867	11
3098	3063	3
468	4946	12
7414	2964	8
1094	4242	0
32901	8634	5
10321	3632	10
868	9009	47
653	6615	2
2136	5643	3
18630	2157	9
3468	5684	9
204	9464	8
643	7623	13
200	1072	2
103	4861	10
12	8630	4
5039	718	12
183	6042	2
183	7029	5
2780	6155	15
8527	3391	10
238	1870	0
8754	3589	4
566	5963	25
564	7878	9
9891	9804	5
6648	4393	8
103	8457	11
4699	6394	13
111	4066	1
1871	1157	5
5562	1298	14
107	1627	12
722	9577	5
5544	5733	4
3548	262	6
30811	5935	9
496	2585	35
152	2194	3
140	3286	3
21191	2293	9
133	7530	2
770	5552	5
12	5359	13
26547	1834	7
2946	3330	1
103	3339	9
30814	2366	1
9198	67	3
385	5456	18
125	7611	3
641	2235	13
2229	3589	12
9	4432	16
3354	5826	14
327	642	14
12	5963	7
12198	9761	1
109	432	1
134	8137	4
114	3306	1
147	7818	1
26170	434	6
186	6603	1
343	9294	6
103	6055	16
2149	4627	8
1498	3823	4
141	5271	6
12	4449	13
723	5101	2
179	1658	8
2511	8947	11
12439	8783	1
302	7708	4
2044	6409	17
1200	7302	17
17861	5370	1
133	4190	32
167	1039	3
243	8532	5
112	8800	13
104	2885	5
101	5543	15
9588	3479	17
106	3139	11
1750	3559	16
2348	5974	9
5764	5715	11
1116	6851	5
529	5115	8
18401	9804	21
102	1408	1
105	5770	0
13645	5000	4
3992	2347	8
222	6183	3
101	4391	11
31511	2133	8
3910	2341	13
153	4862	10
348	8613	9
1077	6498	3
6169	6149	2
914	6137	14
8908	6805	0
572	7802	6
425	1082	2
318	2075	16
108	6163	23
3159	7418	16
102	2593	0
1820	3642	12
1074	4961	5
11365	8517	12
108	7580	3
17702	2979	9
108	9336	1
663	9082	17
104	7039	38
532	2740	9
6590	2474	4
252	4709	15
800	2695	6
8	5557	6
13141	5742	5
108	412	6
6638	3134	4
210	2001	13
1369	5539	8
125	7349	7
262	6678	2
3949	8832	10
386	7962	1
112	5282	12
854	8556	5
1368	970	10
117	3362	14
2069	4500	4
14110	472	4
25461	9808	1
685	9496	6
2698	2970	8
125	8636	15
1603	9665	8
164	8539	0
101	9999	6
107	3472	5
135	3770	6
12	1870	9
2203	2606	14
327	4743	0
181	7861	7
4416	7322	10
127	8293	17
2268	7711	2
30516	9497	0
32972	649	3
796	4950	2
103	4359	13
9	9650	8
101	8046	3
2173	3565	5
13	3867	5
3422	3361	13
844	8180	7
1325	6270	29
1350	2497	4
309	6191	9
1352	666	6
233	4695	3
29633	5244	3
11632	6944	9
520	9691	16
616	6644	4
2353	2815	12
215	6854	11
15388	3580	12
7	2009	4
105	3848	4
11828	8597	14
807	7914	6
126	2101	4
1321	5877	3
288	5142	3
373	5207	20
18412	9109	8
1572	6510	16
12	7270	3
118	4739	8
8346	9407	3
9692	3852	1
2354	9367	16
29344	5941	1
2574	7556	16
5647	9802	12
1700	2885	1
2707	8620	8
881	1818	14
8	4094	6
126	4312	11
124	5401	5
4094	737	9
833	3914	10
19319	9932	2
175	2328	11
14724	3388	0
11432	4612	7
5167	2362	7
7174	8001	18
2787	2278	11
1240	8801	2
106	3151	10
17367	7379	10
4827	8442	7
6440	8569	6
2355	3454	0
197	8609	0
153	3295	2
122	5939	6
25182	2331	8
1152	9242	13
13	6134	10
142	4792	5
21528	2965	12
12	3463	5
163	5311	0
859	5667	2
8	7710	20
348	8617	8
13	3156	23
4092	5249	3
902	6964	0
930	2567	3
1026	6812	20
5665	7642	13
118	8968	9
9203	8508	11
3582	4358	2
1462	8366	0
197	9100	12
26263	7218	15
1181	4816	12
101	7017	5
155	4312	8
27128	5631	15
418	7947	6
5608	5139	11
103	1164	3
149	8135	10
358	5205	27
32308	6981	12
962	5346	5
8415	5318	1
442	3577	2
17157	9090	17
7269	3204	0
1848	9625	7
6289	1981	7
2668	8099	4
33160	8155	6
385	6135	9
350	524	16
102	9121	3
284	1016	0
9141	4931	13
12	1569	2
4667	8195	11
289	1712	11
335	5297	13
231	4915	6
3316	3485	3
172	7810	8
143	2188	11
476	1537	12
1323	9556	1
147	747	11
23804	9593	13
129	6916	8
28487	9889	2
268	430	3
858	5065	4
469	896	10
12	8870	15
31209	4706	10
215	9799	17
155	7956	7
116	9928	19
233	7670	2
607	5028	2
6685	8872	16
317	7728	9
13578	1663	0
29435	2739	4
15100	8802	5
6343	5530	9
7967	612	20
120	1587	10
294	5065	18
105	583	3
122	9650	9
2264	9105	0
8	5811	9
3330	654	8
2286	9571	0
118	2154	13
1225	8090	8
25761	4046	4
12	8491	3
31924	2439	2
683	1240	27
150	2830	20
121	5588	8
106	6729	8
1227	3132	3
136	6618	7
18978	1792	2
1278	9251	4
18968	784	13
221	8332	4
478	4231	3
108	3862	4
198	9807	12
12	7019	11
120	826	8
105	1870	1
1194	6262	9
2483	3802	10
2387	4248	0
8	2903	4
16300	2527	2
144	69	16
2172	2833	3
12205	7905	19
244	2399	14
1119	699	9
118	7435	15
199	7495	6
29044	9450	12
1877	3841	10
115	9730	17
103	8933	8
23156	5028	3
165	9535	7
727	6759	21
793	6707	16
17709	5740	4
11560	6082	14
1204	5388	6
615	2719	2
20969	1733	8
1099	2590	6
30006	9578	7
20443	8391	3
194	2357	26
814	4374	1
6609	5772	1
2360	303	6
715	5054	10
1292	551	0
112	2182	26
115	2016	4
295	1112	33
251	9674	11
2725	1513	7
2424	349	3
32801	3626	2
116	3841	13
1348	8165	6
2361	7362	3
26202	271	2
10089	6851	7
124	1659	11
102	7340	1
717	5049	5
29410	4648	6
9604	9971	7
2779	6779	12
653	46	12
101	9890	19
1535	3195	15
1253	2902	2
640	4769	3
1049	2871	1
292	5474	1
255	6402	4
119	9182	5
3589	6523	9
213	1127	6
31187	976	13
16245	4081	0
119	592	10
159	8660	22
2208	6104	2
13908	865	9
3105	6268	11
654	2923	15
206	9331	18
3421	331	6
235	8874	15
3408	4400	6
30721	7885	2
7789	9489	4
9433	3436	5
5511	8409	2
9	5982	9
1989	7883	5
8	7125	8
26847	6853	8
3219	4265	16
2326	4323	16
651	2566	2
21675	9630	11
392	6390	11
8041	5502	5
159	5657	7
131	228	6
1928	5826	16
103	1551	11
12	4547	8
255	9576	6
1570	3274	3
686	3711	11
133	3267	13
9	410	21
160	4304	9
335	8569	2
6637	1146	7
1060	934	28
535	7580	9
2016	3124	11
1460	1793	3
212	9174	5
121	3127	3
1142	6872	5
193	308	5
153	7288	9
4426	3075	6
5035	5914	19
130	6058	14
101	1292	5
101	8097	8
1871	8710	2
1300	3451	13
670	9566	1
11206	1603	3
23924	8778	3
2347	7206	2
8258	1489	6
109	16	1
6308	4508	16
12	4389	5
9	9945	9
4667	7592	6
